FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,cumulativeDistanceX,varianceX
012/p012-joy-8.gam,448,77,208,1,3,4,4,1733,-705,1022,1006,410,2,0,0,0,68,128,20,0,389688.286160827,6786.24104247347
012/p012-joy-9.gam,491,63,216,4,1,5,3,1533,-664,1036,831,330,1,1,0,0,77,131,23,0,342566.482957654,11263.6463639904
012/p012-key-1.gam,621,485,596,14,9,0,7,-1381,-1694,-182,385,110,1,0,0,0,133,118,86,0,359817.719813846,9644.01575525683
012/p012-key-10.gam,455,122,243,1,4,4,4,749,-1446,1050,945,200,0,0,0,0,94,140,31,0,348195.072743355,8829.43343405375
012/p012-key-2.gam,643,525,570,16,4,1,4,-1145,-1311,-210,296,80,0,0,0,0,124,111,83,0,346328.845307321,11321.3260595464
012/p012-key-3.gam,646,310,537,5,3,3,3,556,-836,266,826,300,0,0,0,0,146,143,65,0,395147.264305476,8119.99165942139
012/p012-key-4.gam,590,400,475,17,2,1,4,-870,-1665,252,283,260,0,0,1,0,115,131,74,0,348277.15320376,11646.7840049781
012/p012-key-5.gam,560,197,328,5,0,2,3,269,-1248,644,753,120,1,0,0,0,105,135,58,0,314276.604884846,10290.2529832426
012/p012-key-6.gam,566,235,452,9,1,4,1,1005,-575,588,592,400,0,0,0,0,116,143,46,0,368127.511253201,8405.92666734328
012/p012-key-7.gam,533,146,339,3,5,6,3,714,-1166,742,878,260,0,0,0,0,109,147,32,0,393146.668121968,8724.16350215658
012/p012-key-8.gam,545,154,376,3,3,3,4,966,-982,672,856,420,0,0,0,0,128,149,39,0,360452.167247245,8434.84034179201
012/p012-key-9.gam,428,215,303,4,1,4,4,-178,-1889,770,751,190,0,0,0,0,100,119,53,0,346651.231530751,9470.67908102654
013/p013-joy-1.gam,946,446,518,53,6,0,6,-3425,-1450,-644,-1041,-290,2,0,0,0,25,48,20,2,382328.708774066,14263.7925096692
013/p013-joy-10.gam,838,403,347,68,3,0,5,-3659,-1080,-770,-1639,-170,3,0,1,0,12,42,30,0,381049.659020796,18634.1242522594
013/p013-joy-2.gam,1624,550,424,52,5,0,6,-3265,-1450,-616,-1089,-110,2,0,0,0,14,38,38,2,278137.094953444,18208.3387636092
013/p013-joy-3.gam,1543,290,815,61,4,0,6,-3953,-1400,-854,-1379,-320,2,0,0,0,14,34,17,3,444908.523682179,16259.222220304
013/p013-joy-4.gam,1032,479,596,55,6,0,9,-3937,-2250,-364,-1143,-180,1,0,0,0,19,24,27,2,303354.011331797,15745.9041162271
013/p013-joy-5.gam,1341,406,995,53,6,0,9,-3757,-2000,-644,-1073,-40,3,0,1,0,32,51,25,2,273614.385560242,16208.894314435
013/p013-joy-6.gam,1234,325,310,58,5,0,2,-2917,-450,-1008,-1279,-180,0,0,5,1,24,54,22,1,357884.911888854,17267.5411553978
013/p013-joy-7.gam,1787,204,892,64,7,0,4,-3843,-1080,-966,-1507,-290,1,0,2,1,11,29,17,2,370858.221371101,15950.72008366
013/p013-joy-8.gam,898,410,323,64,3,0,3,-3725,-600,-1092,-1503,-530,2,0,1,1,9,36,30,3,356036.751425617,16951.326039347
013/p013-joy-9.gam,2134,476,277,53,9,0,9,-3874,-1730,-756,-1068,-320,5,0,3,1,14,36,28,0,352599.11441178,16756.0950232498
013/p013-key-1.gam,513,0,409,38,4,0,8,-2870,-2146,28,-542,-210,0,0,2,2,211,215,0,0,342255.209573118,17285.4920896549
013/p013-key-10.gam,402,0,397,51,2,0,5,-107,-50,-35,-22,0,0,0,0,0,279,271,0,0,313946.39907224,16899.9997760221
013/p013-key-2.gam,514,0,379,44,3,0,7,-3411,-1630,-714,-787,-280,2,0,1,0,226,231,0,0,419221.783915473,17582.2601378836
013/p013-key-3.gam,873,3,602,39,4,0,5,-2077,-980,-378,-589,-130,4,0,0,0,364,370,1,0,338121.255354737,17431.8292978383
013/p013-key-4.gam,829,0,722,41,2,0,4,-1703,-580,-364,-669,-90,5,0,0,0,494,505,0,0,421270.731585729,16336.6749813702
013/p013-key-5.gam,565,0,503,53,4,0,5,-2959,-1050,-672,-1087,-150,3,0,1,0,362,354,0,0,412122.826081862,18539.8886159455
013/p013-key-6.gam,466,9,429,43,4,0,9,-3275,-2050,-490,-645,-90,3,0,1,1,261,250,4,0,358196.771198231,15664.4099295841
013/p013-key-7.gam,449,0,403,42,2,0,3,-2288,-796,-490,-712,-290,1,0,1,1,195,198,0,0,412311.475523129,16283.4576399475
013/p013-key-8.gam,528,0,490,53,4,0,7,-3847,-1800,-784,-1063,-200,0,0,2,1,321,321,0,0,415903.697271068,16971.4868889684
013/p013-key-9.gam,540,0,474,48,5,0,5,-2859,-1060,-672,-917,-210,2,0,2,0,338,342,0,0,390194.001897554,15141.1285247884
014/p014-joy-1.gam,327,69,123,8,1,2,4,1377,-728,1260,435,410,1,2,0,0,49,77,18,0,314319.15449210303,14240.6672383343
014/p014-joy-10.gam,352,68,185,0,0,3,4,2124,-230,1092,752,510,4,1,0,0,62,87,18,0,457271.604508392,13237.2022041631
014/p014-joy-2.gam,308,60,160,3,2,4,2,2702,453,1022,617,610,3,0,0,0,49,73,15,0,356422.034225503,16859.9933467371
014/p014-joy-3.gam,380,91,170,7,0,3,3,2195,140,1050,435,570,4,1,0,0,55,87,13,0,406792.196780026,14788.9705490632
014/p014-joy-4.gam,357,32,145,2,1,4,4,2060,-133,1050,693,450,3,0,0,0,50,77,11,0,461661.000531618,11954.5050670503
014/p014-joy-5.gam,330,121,171,7,1,4,3,2240,62,1134,454,590,1,1,0,0,58,73,30,0,418587.724907882,14905.5196014519
014/p014-joy-6.gam,342,52,178,1,0,2,4,1995,-64,952,737,370,4,1,0,0,59,95,16,0,434721.041029891,12725.8621684784
014/p014-joy-7.gam,369,107,174,6,1,4,4,2295,124,1022,609,540,5,0,0,0,55,76,26,0,358025.622838849,11354.325331309
014/p014-joy-8.gam,375,79,157,2,0,3,4,1940,-434,1134,810,430,4,1,0,0,53,91,21,0,382937.426903741,10297.5454047345
014/p014-joy-9.gam,462,109,246,9,1,2,4,1190,-302,644,568,280,3,1,1,0,63,99,25,0,415141.611470241,11974.2538722703
014/p014-key-1.gam,463,62,299,1,2,1,6,-63,-1640,644,803,130,0,0,0,0,105,107,14,0,219165.346782241,8062.0913202199
014/p014-key-10.gam,332,39,131,0,0,5,1,3835,1053,1260,772,750,3,1,0,0,57,105,15,0,412761.523828983,13681.5658125757
014/p014-key-2.gam,357,97,240,4,2,1,5,-127,-1605,868,590,20,0,0,0,0,88,96,27,0,309037.54100028,12593.8011383932
014/p014-key-3.gam,378,93,242,5,2,2,7,172,-1327,896,543,60,0,1,0,0,91,103,31,0,246008.75541389,11940.5102829383
014/p014-key-4.gam,372,54,259,8,3,4,2,2319,506,882,481,450,4,0,0,0,88,106,16,0,364691.622620593,14016.3716797947
014/p014-key-5.gam,363,49,152,2,0,4,4,1986,-318,1162,742,400,3,1,0,0,65,94,17,0,334399.295790075,9398.0835260323
014/p014-key-6.gam,372,42,186,6,0,4,3,1995,163,1078,474,280,4,0,0,0,76,104,15,0,416529.770388614,14593.8780208035
014/p014-key-7.gam,311,57,137,1,0,4,3,2175,-204,1176,733,470,2,0,0,0,58,85,15,0,383195.88635136,12810.7148113267
014/p014-key-8.gam,339,35,126,2,0,5,4,2441,125,1232,774,310,3,1,0,0,56,99,12,0,366919.704922822,9817.05990435381
014/p014-key-9.gam,344,45,172,5,1,4,3,1948,-50,1120,588,290,3,2,0,0,69,97,14,0,527173.344755946,11027.8051904789
015/p015-joy-1.gam,679,1352,274,68,12,0,5,-4662,-1682,-994,-1656,-330,1,1,14,2,25,57,74,0,399969.003742696,17002.3018385907
015/p015-joy-10.gam,74,856,58,44,1,0,7,-4057,-2246,-924,-757,-130,0,1,15,7,8,14,37,0,183444.363531363,10467.9852466392
015/p015-joy-2.gam,346,720,205,41,3,1,7,-3104,-1792,-588,-634,-90,0,1,11,5,16,31,35,1,260199.49934689,13936.7571536236
015/p015-joy-3.gam,440,1164,223,61,5,0,6,-4733,-2057,-980,-1396,-300,2,1,19,4,20,40,51,0,266049.623941666,14134.6791085228
015/p015-joy-4.gam,197,375,77,33,3,1,6,-1676,-1382,56,-430,80,0,1,12,4,11,33,25,0,125710.560220832,9052.85124956484
015/p015-joy-5.gam,245,452,127,38,1,0,8,-3461,-2662,-70,-539,-190,0,1,13,5,10,38,25,1,201286.051553101,11760.8928984317
015/p015-joy-6.gam,392,1102,64,53,3,0,5,-4520,-2802,-700,-1118,100,0,0,21,3,6,47,36,0,258263.907239787,13777.918236329
015/p015-joy-7.gam,96,498,36,48,3,0,4,-2822,-1803,-126,-923,30,0,0,20,4,5,15,33,0,165607.340975229,8940.73851230296
015/p015-joy-8.gam,198,719,110,57,5,0,5,-4663,-2077,-1022,-1244,-320,0,0,22,3,9,29,43,0,199647.993648622,11869.9035135564
015/p015-joy-9.gam,123,1457,25,36,3,0,4,-2144,-2121,504,-567,40,0,3,16,4,6,14,32,0,223564.296544769,12493.7323809857
015/p015-key-1.gam,491,344,402,57,7,0,6,-3604,-1650,-546,-1258,-150,0,1,0,0,68,76,58,0,307287.877808824,16417.1382974001
015/p015-key-10.gam,399,359,448,60,5,0,6,-4115,-1664,-854,-1357,-240,0,2,4,2,61,63,55,0,308075.003846371,16441.5402704547
015/p015-key-2.gam,691,433,257,43,7,0,10,-3774,-2600,-196,-688,-290,0,0,1,0,44,85,45,0,239878.729543039,11908.108770333
015/p015-key-3.gam,389,584,146,42,2,0,8,-3430,-2234,-308,-648,-240,1,0,5,1,29,59,68,0,309354.787412852,15118.1606237549
015/p015-key-4.gam,440,572,283,63,6,0,7,-4015,-1680,-658,-1427,-250,1,1,5,2,51,82,72,0,337909.996943778,16054.1831038702
015/p015-key-5.gam,384,489,441,45,5,0,6,-3226,-1748,-462,-876,-140,1,2,4,2,47,55,51,0,285748.504405747,14868.283877057
015/p015-key-6.gam,506,362,530,58,9,0,6,-4309,-1894,-840,-1255,-320,0,1,3,0,65,87,60,0,305389.608952148,13898.5147515823
015/p015-key-7.gam,370,531,422,59,7,0,3,-3122,-920,-728,-1324,-150,0,1,3,0,57,58,74,0,452461.550524802,17775.5006382128
015/p015-key-8.gam,491,367,506,64,6,0,3,-3712,-1144,-868,-1530,-170,1,1,8,0,64,72,54,0,385805.921453795,16848.4434796233
015/p015-key-9.gam,439,334,644,61,7,0,3,-3560,-986,-896,-1418,-260,0,0,6,0,84,80,48,0,388377.592674749,16617.0097084417
016/p016-joy-1.gam,598,514,687,36,3,0,5,-3375,-1850,-574,-531,-420,0,0,0,0,88,94,65,0,411116.584980281,18223.6078530394
016/p016-joy-10.gam,535,204,611,34,1,0,1,-2035,-76,-798,-571,-590,2,0,0,0,127,109,37,0,459767.172218619,19372.1406527975
016/p016-joy-2.gam,799,455,656,52,4,0,3,-3452,-1376,-812,-1124,-140,1,1,5,0,69,103,63,0,379196.608540705,18945.0419104673
016/p016-joy-3.gam,732,733,1651,34,7,0,2,-2723,-942,-1008,-473,-300,1,2,2,1,69,118,72,5,421822.12548887,16768.2929701921
016/p016-joy-4.gam,733,438,1039,39,4,0,2,-2989,-964,-952,-633,-440,2,0,4,0,119,118,77,1,424511.059723656,16985.643538454
016/p016-joy-5.gam,596,269,730,25,1,0,2,-1266,-244,-560,-92,-370,2,0,0,0,106,103,44,0,431138.225582912,14255.1026626085
016/p016-joy-6.gam,778,321,1299,25,3,0,4,-2116,-888,-770,-158,-300,2,0,1,0,128,133,55,1,348183.470481431,12614.8884053579
016/p016-joy-7.gam,624,342,1021,36,3,0,2,-2699,-830,-994,-535,-340,1,1,0,0,118,106,56,0,410297.878844278,14969.8421497366
016/p016-joy-8.gam,768,435,1092,43,4,0,1,-2761,-542,-1078,-741,-400,1,0,2,0,99,107,66,2,360701.525599927,14519.3545812326
016/p016-joy-9.gam,680,292,723,36,3,0,3,-2443,-1038,-588,-567,-250,0,0,1,0,93,85,56,2,408616.096465993,16962.2318570025
016/p016-key-1.gam,578,185,594,30,3,0,2,-2397,-822,-742,-433,-400,1,0,2,1,114,107,46,0,452490.059918216,21749.9367638248
016/p016-key-10.gam,625,356,1666,28,6,1,1,-1794,-162,-840,-242,-550,0,0,0,0,82,114,49,4,447149.000446513,13866.4065470514
016/p016-key-2.gam,557,163,566,29,1,0,2,-1264,-348,-154,-292,-470,2,0,0,0,99,99,35,0,388327.042785189,15934.0649903282
016/p016-key-3.gam,414,241,446,32,0,1,1,-1512,12,-756,-448,-320,2,0,2,0,72,64,47,0,393783.805012185,18836.3628533433
016/p016-key-4.gam,572,511,1530,9,7,1,1,-894,-224,-700,430,-400,0,0,1,0,106,85,91,2,382822.250717606,10958.7530578786
016/p016-key-5.gam,578,333,897,4,2,1,1,-216,46,-490,658,-430,3,0,0,0,131,100,63,1,465916.942317247,11679.6984413798
016/p016-key-6.gam,604,248,977,14,1,1,1,-893,234,-812,185,-500,3,0,0,0,129,113,50,1,455651.199919411,14776.0358249215
016/p016-key-7.gam,786,259,1463,15,8,0,3,-1683,-860,-784,251,-290,1,0,1,1,99,123,42,2,365749.557344283,13391.8759935978
016/p016-key-8.gam,569,290,818,24,0,0,1,-1834,-298,-868,-168,-500,1,0,0,0,116,93,49,0,394981.326655863,18883.339092276
016/p016-key-9.gam,610,431,1312,8,4,0,3,-1030,-440,-742,492,-340,3,0,0,0,102,96,75,2,380515.673710381,13336.3540802146
017/p017-joy-1.gam,986,1135,1113,61,9,0,4,-3702,-1126,-896,-1440,-240,0,0,0,0,70,69,63,0,336741.47703033,17551.044530032
017/p017-joy-10.gam,1410,1399,3004,37,21,0,4,-2378,-726,-1064,-488,-100,2,0,0,0,35,111,104,5,397988.639899832,11036.2244407919
017/p017-joy-2.gam,996,1276,1290,63,3,0,2,-3156,-690,-812,-1504,-150,0,0,0,0,76,75,75,1,362253.013370541,19534.2573054823
017/p017-joy-3.gam,952,1049,1253,44,9,0,5,-2779,-964,-714,-781,-320,3,0,0,0,65,86,79,2,299732.667048126,14441.4860706075
017/p017-joy-4.gam,838,1065,1281,52,9,0,3,-3065,-1066,-700,-1109,-190,1,0,1,0,55,83,81,2,337328.695986389,14947.8956575379
017/p017-joy-5.gam,819,827,1157,47,12,0,4,-2633,-908,-728,-857,-140,2,0,1,0,56,81,83,5,273886.802168705,10577.4866876094
017/p017-joy-6.gam,1019,1039,2258,28,18,0,3,-2044,-674,-896,-234,-240,2,0,0,0,64,92,89,7,335404.889045141,13493.849250803
017/p017-joy-7.gam,921,961,1725,46,10,0,2,-1770,-34,-798,-848,-90,4,0,1,0,76,81,91,5,365549.913005227,13481.5073649691
017/p017-joy-8.gam,954,1146,2097,40,23,0,2,-1875,-242,-952,-611,-70,3,0,1,0,73,98,88,5,430372.76570923,11595.4015444809
017/p017-joy-9.gam,1566,1145,2867,30,24,0,3,-1998,-726,-1022,-270,20,3,0,1,0,44,116,94,4,376187.851319003,11710.1454798064
017/p017-key-1.gam,596,343,1276,26,7,0,4,-1827,-662,-966,-109,-90,5,0,0,0,128,74,60,0,396610.869272962,11236.0140353697
017/p017-key-10.gam,505,278,542,21,8,0,6,-1197,-1214,42,85,-110,2,0,0,0,77,82,57,0,375868.014880704,9615.5910495298
017/p017-key-2.gam,483,457,1270,28,10,0,5,-2592,-1198,-966,-198,-230,1,0,0,0,113,70,75,0,419671.932495458,11911.7989549691
017/p017-key-3.gam,553,408,1115,43,8,0,3,-2569,-672,-966,-741,-190,1,0,0,0,111,74,52,0,400287.514402485,12124.3169071783
017/p017-key-4.gam,608,275,997,29,10,0,7,-2125,-1382,-518,-205,-20,2,0,0,0,110,87,46,0,360415.881037537,10753.3699301712
017/p017-key-5.gam,492,526,1064,28,10,0,4,-1884,-912,-826,-186,40,3,0,0,0,126,71,88,0,418642.409390417,10462.270971008
017/p017-key-6.gam,591,349,914,34,12,0,5,-2266,-1148,-476,-382,-260,3,0,0,0,105,95,64,0,427469.260205947,12202.5988309201
017/p017-key-7.gam,499,360,759,18,8,0,3,-646,-620,-322,186,110,2,0,0,0,96,80,75,0,386389.786234835,11383.0698364802
017/p017-key-8.gam,514,348,900,13,8,0,5,-1443,-1238,-518,453,-140,1,0,0,0,103,84,67,0,402027.183273967,8243.66585908888
017/p017-key-9.gam,468,356,783,19,3,0,3,-340,-312,-350,172,150,4,0,0,0,104,83,76,0,389372.966969516,10334.5289900927
018/p018-joy-1.gam,1080,727,615,24,12,0,8,-2281,-2305,70,64,-110,0,0,0,0,137,128,91,0,351024.211520717,8603.05208527756
018/p018-joy-10.gam,759,454,445,5,5,0,9,-1784,-3282,602,856,40,0,0,0,0,79,118,75,0,353237.020617565,8818.97820531165
018/p018-joy-2.gam,824,733,579,10,8,0,6,-1092,-1848,56,590,110,0,0,0,0,101,112,100,0,426971.588180176,9853.71926516327
018/p018-joy-3.gam,729,769,469,20,3,0,6,-1528,-2045,182,125,210,0,0,1,0,71,105,93,0,288886.505232713,10975.2172269137
018/p018-joy-4.gam,1101,592,858,32,6,0,5,-2124,-1392,-476,-266,10,0,0,1,0,96,130,78,1,360276.323888788,11601.8665560706
018/p018-joy-5.gam,964,573,444,23,9,0,7,-2734,-2720,-28,54,-40,0,0,0,0,89,86,86,0,319913.464504703,11363.7234610953
018/p018-joy-6.gam,603,606,572,6,14,0,9,-984,-2440,364,772,320,0,0,0,0,86,98,102,0,390847.880659032,6046.41057910193
018/p018-joy-7.gam,525,560,631,11,13,0,8,-1460,-2564,336,558,210,0,0,0,0,86,97,86,1,404481.538258837,10308.404469045
018/p018-joy-8.gam,623,488,599,12,8,0,8,-1791,-2505,252,412,50,0,0,0,0,101,101,78,0,385435.559619719,13244.0584948284
018/p018-joy-9.gam,706,539,710,12,12,0,6,-1969,-2551,-14,456,140,0,0,0,0,93,112,79,0,444867.871982953,12321.5477670171
018/p018-key-1.gam,801,568,328,41,7,0,8,-3306,-2534,-14,-658,-100,0,0,5,2,41,81,55,0,173676.472931371,10755.6896955683
018/p018-key-10.gam,496,293,615,2,13,1,11,-1781,-2892,168,933,10,0,0,0,0,125,94,57,0,310014.295164812,7781.16780697913
018/p018-key-2.gam,533,234,94,35,2,0,13,-4302,-3675,-504,-363,240,0,0,8,3,17,105,37,0,99147.2672691551,8970.34086083365
018/p018-key-3.gam,501,606,629,29,6,0,6,-2469,-1632,-504,-213,-120,0,0,1,0,83,56,68,0,307566.572508868,14279.6953709854
018/p018-key-4.gam,584,559,928,36,6,0,7,-3144,-1904,-532,-458,-250,0,0,2,0,95,68,63,0,332528.277085976,12717.8269342688
018/p018-key-5.gam,480,409,664,20,11,0,6,-1563,-1634,-308,169,210,0,0,0,0,171,73,77,0,314323.099178058,12719.0131065989
018/p018-key-6.gam,528,650,897,22,7,0,5,-2637,-1884,-658,95,-190,0,0,1,0,100,76,78,0,368517.734882041,12199.3048020668
018/p018-key-7.gam,519,434,809,34,11,0,6,-2923,-1758,-700,-365,-100,0,0,1,0,91,74,65,0,358235.493498606,13642.0451334842
018/p018-key-8.gam,875,449,1418,13,13,0,5,-1750,-1260,-602,412,-300,0,0,0,0,117,122,57,2,377648.854198765,9576.90113840642
018/p018-key-9.gam,845,315,1364,3,10,1,5,-857,-1050,-546,829,-90,0,0,0,0,135,115,51,1,366151.677597187,8078.54158126948
019/p019-joy-1.gam,1732,861,2059,69,11,0,4,-3422,-734,-868,-1690,-130,4,0,1,0,52,63,50,4,312844.841970547,16087.7259100994
019/p019-joy-10.gam,1619,350,2005,69,7,0,5,-3584,-1278,-728,-1718,140,2,1,4,0,44,73,32,3,395150.698992116,18110.0026680125
019/p019-joy-2.gam,1746,600,1065,63,2,0,4,-3041,-1074,-812,-1435,280,1,2,10,1,49,63,39,3,391965.627206885,15472.6462075855
019/p019-joy-3.gam,2002,543,1833,65,6,0,3,-3187,-370,-854,-1573,-390,3,2,2,0,62,55,30,8,383367.357456353,19691.0430566086
019/p019-joy-4.gam,1487,507,2599,59,14,0,4,-3352,-985,-896,-1351,-120,0,4,1,0,49,51,31,2,364525.6504119,18196.8654835407
019/p019-joy-5.gam,2189,353,1957,54,3,0,4,-2699,-1254,-476,-1189,220,3,2,1,0,50,47,25,4,330601.750775958,18022.6073044679
019/p019-joy-6.gam,1902,343,1001,55,6,0,6,-3069,-1226,-686,-1147,-10,1,3,3,0,62,61,31,2,353196.75980706,17361.0874052158
019/p019-joy-7.gam,1475,471,1154,60,10,0,5,-3927,-1809,-952,-1386,220,0,4,7,1,47,50,31,2,419116.878132254,19054.8981151002
019/p019-joy-8.gam,1206,438,1021,68,5,0,6,-5319,-2774,-910,-1625,-10,0,1,16,2,42,64,26,4,375858.669909802,18194.5493083624
019/p019-joy-9.gam,1883,476,2582,60,14,0,3,-2513,-447,-728,-1398,60,4,1,2,0,26,53,32,5,361658.036405102,15409.6003532758
019/p019-key-1.gam,936,533,573,47,6,0,6,-2783,-1320,-504,-879,-80,2,0,0,0,46,53,28,1,333377.977372829,14428.9193978775
019/p019-key-10.gam,425,1841,616,65,5,0,4,-5493,-2771,-966,-1536,-220,0,4,13,3,50,31,38,0,360586.148169409,17546.0142232189
019/p019-key-2.gam,1104,487,344,64,8,0,5,-4395,-2109,-910,-1476,100,2,0,16,2,29,55,32,0,300362.834267742,14482.9352233248
019/p019-key-3.gam,686,850,246,61,1,0,4,-3820,-2042,-546,-1392,160,0,4,16,3,25,47,35,0,426200.986412376,20305.0271046264
019/p019-key-4.gam,646,426,349,49,2,0,8,-3717,-2430,-98,-929,-260,0,3,9,2,37,56,32,0,244521.862668552,14728.4600244837
019/p019-key-5.gam,790,961,534,49,5,0,7,-4528,-3080,-560,-908,20,0,4,11,3,64,68,52,0,331691.570318786,15530.2253149265
019/p019-key-6.gam,901,1106,600,63,7,0,3,-5211,-2777,-1036,-1428,30,2,3,16,1,50,62,57,0,402191.258442948,14784.3540154001
019/p019-key-7.gam,1258,597,573,47,5,0,4,-4751,-3183,-728,-910,70,0,3,13,2,33,55,20,0,233370.143606177,13588.6903302254
019/p019-key-8.gam,374,1536,1022,44,5,0,7,-5091,-3776,-574,-761,20,0,4,8,1,50,39,52,5,338131.195820454,17238.3411530608
019/p019-key-9.gam,398,491,609,63,3,0,3,-4217,-2037,-728,-1512,60,0,3,14,0,51,35,38,2,405112.446492931,16565.6388097146
020/p020-joy-1.gam,1304,553,1989,63,8,0,4,-4143,-1234,-994,-1505,-410,0,0,1,0,47,68,36,3,323410.227658599,17602.2484874662
020/p020-joy-10.gam,1190,1225,424,62,5,0,4,-4142,-1699,-1036,-1387,-20,0,0,13,2,33,94,84,1,356754.522110361,16072.1876373491
020/p020-joy-2.gam,1309,1050,670,56,2,0,5,-3532,-1430,-714,-1158,-230,0,1,6,0,45,86,73,0,273776.264527013,13571.2814185239
020/p020-joy-3.gam,1041,1106,1068,58,5,0,7,-3897,-1630,-868,-1239,-160,1,0,5,3,44,92,79,6,317220.127938705,15694.3964040275
020/p020-joy-4.gam,1116,882,675,50,7,0,5,-3569,-1462,-826,-1021,-260,0,2,10,0,30,72,67,4,332917.843149747,16269.9621609027
020/p020-joy-5.gam,943,984,497,57,3,0,9,-4064,-2302,-630,-1202,70,0,1,10,3,40,81,75,0,300614.398236439,15925.4561885177
020/p020-joy-6.gam,960,1300,708,49,7,0,7,-4046,-2480,-770,-906,110,1,1,5,1,46,83,91,2,355951.41043381,14500.912031323
020/p020-joy-7.gam,825,1296,609,67,5,0,5,-3924,-1394,-1022,-1578,70,0,1,9,3,35,95,96,2,360501.821374558,17197.5093084786
020/p020-joy-8.gam,891,1437,587,63,12,0,7,-4337,-1878,-868,-1441,-150,0,2,12,1,44,97,85,1,376720.608233331,16975.1070197566
020/p020-joy-9.gam,1068,1163,284,54,8,0,5,-3722,-1472,-966,-1154,-130,0,0,16,2,25,100,86,0,330747.65679317,20897.6279619727
020/p020-key-1.gam,999,613,344,45,10,0,8,-3087,-2156,70,-841,-160,0,0,4,0,37,91,63,0,171938.776561789,11199.8169810971
020/p020-key-10.gam,544,599,258,53,3,0,7,-4422,-2270,-840,-1102,-210,0,0,11,4,31,61,68,0,263348.504068854,14203.7927156841
020/p020-key-2.gam,505,1033,199,68,5,0,4,-3943,-1254,-1036,-1633,-20,1,0,20,3,26,50,102,0,382244.473957889,16884.7465259228
020/p020-key-3.gam,629,1032,239,66,5,0,5,-4773,-2260,-966,-1547,0,0,2,17,3,24,59,95,0,331840.006044509,15345.6193373716
020/p020-key-4.gam,566,907,137,58,4,0,4,-3749,-1553,-910,-1266,-20,1,1,17,3,19,60,101,0,381052.493082573,17165.0901595194
020/p020-key-5.gam,462,739,491,68,7,0,5,-3803,-1412,-742,-1659,10,0,1,9,1,50,61,88,0,393817.987222788,17269.5700747108
020/p020-key-6.gam,669,794,568,59,7,0,4,-3645,-1331,-924,-1320,-70,1,1,8,1,57,63,82,0,393756.928312441,15638.709194326
020/p020-key-7.gam,720,580,971,56,11,0,5,-3315,-1098,-980,-1227,-10,1,0,4,0,86,73,65,1,399730.772394012,15646.4853591292
020/p020-key-8.gam,443,555,154,58,8,0,5,-4028,-1546,-1064,-1318,-100,0,0,18,2,19,48,62,0,235294.239864328,12824.9417126034
020/p020-key-9.gam,565,582,110,70,2,0,2,-3986,-758,-1148,-1720,-360,0,0,16,1,11,66,63,0,344041.763536265,16590.5953207013
021/p021-joy-1.gam,1189,530,269,63,7,0,5,-4052,-1588,-784,-1440,-240,0,1,5,0,37,88,34,0,338740.085187532,15840.1761210929
021/p021-joy-10.gam,547,1216,355,63,3,0,4,-3446,-890,-994,-1432,-130,1,0,10,1,43,61,76,0,366821.945633446,16113.495298604
021/p021-joy-2.gam,794,1081,620,51,7,0,7,-3240,-1734,-504,-1012,10,1,0,5,0,43,72,62,1,311002.851842461,14234.7112186959
021/p021-joy-3.gam,850,526,409,36,4,0,9,-2508,-2156,-84,-408,140,1,0,2,0,40,82,48,0,243742.095903181,11409.3748022249
021/p021-joy-4.gam,709,823,271,54,3,0,6,-3701,-1810,-462,-1109,-320,1,0,11,2,19,61,53,1,291021.640942667,16112.7414146874
021/p021-joy-5.gam,770,503,284,42,5,0,4,-1987,-1058,-196,-663,-70,1,0,6,0,43,85,56,0,353669.722613951,14426.7972878531
021/p021-joy-6.gam,710,696,320,47,9,0,7,-3970,-2056,-812,-902,-200,0,0,8,1,40,67,67,0,327907.366412855,15673.5215860782
021/p021-joy-7.gam,579,728,204,56,5,0,6,-3025,-1432,-490,-1193,90,2,0,12,3,25,69,64,0,323734.231898637,16785.2901480772
021/p021-joy-8.gam,751,658,356,35,2,0,5,-2439,-1604,-546,-399,110,0,0,5,0,42,92,72,0,314749.878719623,13406.4601731116
021/p021-joy-9.gam,673,1081,499,41,8,0,3,-2037,-866,-504,-647,-20,0,0,4,0,57,70,81,1,333283.587831259,12845.9603258183
021/p021-key-1.gam,148,555,425,40,8,0,5,-3184,-1460,-938,-636,-150,0,0,4,0,55,26,64,0,326734.89576153,13458.0855157608
021/p021-key-10.gam,285,442,404,40,5,0,5,-3323,-1664,-644,-665,-350,1,0,3,0,50,31,52,0,328062.221011646,16580.6188405396
021/p021-key-2.gam,291,455,240,51,3,0,3,-3234,-1064,-910,-1060,-200,1,0,10,2,27,50,50,0,285028.706578928,15198.9145927155
021/p021-key-3.gam,395,574,579,30,9,0,6,-2557,-1632,-476,-279,-170,0,0,0,0,79,58,62,0,338883.528314308,15087.8191239149
021/p021-key-4.gam,235,453,480,34,14,0,6,-2794,-1714,-518,-452,-110,0,0,2,0,66,30,55,0,319266.106288984,13489.5599340787
